序号,位移响应
59023,3.4152607241218074e-07
59024,3.3695122944133643e-07
59025,3.3238035193196697e-07
59026,3.278134022444911e-07
59027,3.232503428073388e-07
59028,3.186911361163787e-07
59029,3.1413574473433934e-07
59030,3.0958413129023653e-07
59031,3.0503625847879936e-07
59032,3.0049208905990076e-07
59033,2.959515858579859e-07
59034,2.9141471176150414e-07
59035,2.8688142972233867e-07
59036,2.8235170275524477e-07
59037,2.77825493937277e-07
59038,2.7330276640723546e-07
59039,2.6878348336509104e-07
59040,2.6426760807143233e-07
59041,2.5975510384690045e-07
59042,2.552459340716319e-07
59043,2.5074006218469955e-07
59044,2.462374516835533e-07
59045,2.417380661234685e-07
59046,2.372418691169862e-07
59047,2.3274882433336312e-07
59048,2.2825889549801688e-07
59049,2.2377204639197538e-07
59050,2.1928824085132618e-07
59051,2.1480744276666573e-07
59052,2.1032961608255624e-07
59053,2.0585472479697104e-07
59054,2.0138273296075358e-07
59055,1.9691360467707256e-07
59056,1.9244730410087516e-07
59057,1.8798379543834749e-07
59058,1.8352304294636867e-07
59059,1.7906501093197384e-07
59060,1.7460966375181413e-07
59061,1.701569658116163e-07
59062,1.6570688156564565e-07
59063,1.6125937551616932e-07
59064,1.5681441221292108e-07
59065,1.5237195625256734e-07
59066,1.4793197227817156e-07
59067,1.4349442497866404e-07
59068,1.390592790883083e-07
59069,1.3462649938617144e-07
59070,1.3019605069559455e-07
59071,1.2576789788366333e-07
59072,1.2134200586068055e-07
59073,1.1691833957963883e-07
59074,1.1249686403569578e-07
59075,1.0807754426564744e-07
59076,1.0366034534740683e-07
59077,9.924523239947798e-08
59078,9.483217058043432e-08
59079,9.042112508839939e-08
59080,8.601206116052312e-08
59081,8.160494407246547e-08
59082,7.719973913787585e-08
59083,7.279641170787522e-08
59084,6.839492717053956e-08
59085,6.399525095038542e-08
59086,5.959734850785123e-08
59087,5.520118533878645e-08
59088,5.080672697393535e-08
59089,4.641393897842547e-08
59090,4.202278695125509e-08
59091,3.7633236524783523e-08
59092,3.3245253364218856e-08
59093,2.8858803167110062e-08
59094,2.4473851662837202e-08
59095,2.009036461210423e-08
59096,1.5708307806430806e-08
59097,1.1327647067647238e-08
59098,6.948348247387853e-09
59099,2.570377226586271e-09
59100,-1.8063000850282624e-09
59101,-6.1817177494345415e-09
59102,-1.0555909800822752e-08
59103,-1.4928910246095168e-08
59104,-1.930075306536856e-08
59105,-2.367147221247361e-08
59106,-2.8041101615456057e-08
59107,-3.2409675177074464e-08
59108,-3.6777226775298724e-08
59109,-4.114379026381111e-08
59110,-4.5509399472497304e-08
59111,-4.987408820794804e-08
59112,-5.423789025395251e-08
59113,-5.8600839371994095e-08
59114,-6.296296930174527e-08
59115,-6.732431376155962e-08
59116,-7.168490644896756e-08
59117,-7.604478104116709e-08
59118,-8.040397119551655e-08
59119,-8.476251055002606e-08
59120,-8.912043272384728e-08
59121,-9.347777131776515e-08
59122,-9.783455991468617e-08
59123,-1.0219083208012825e-07
59124,-1.0654662136270862e-07
59125,-1.1090196129463187e-07
59126,-1.1525688539217709e-07
59127,-1.1961142715618513e-07
59128,-1.239656200725444e-07
59129,-1.283194976126765e-07
59130,-1.3267309323402152e-07
59131,-1.3702644038052268e-07
59132,-1.4137957248311037e-07
59133,-1.4573252296018595e-07
59134,-1.5008532521810415e-07
59135,-1.544380126516568e-07
59136,-1.5879061864455396e-07
59137,-1.631431765699059e-07
59138,-1.6749571979070443e-07
59139,-1.7184828166030322e-07
59140,-1.762008955228982e-07
59141,-1.8055359471400761e-07
59142,-1.8490641256095052e-07
59143,-1.8925938238332674e-07
59144,-1.936125374934943e-07
59145,-1.9796591119704812e-07
59146,-2.0231953679329735e-07
59147,-2.0667344757574245e-07
59148,-2.1102767683255212e-07
59149,-2.1538225784703967e-07
59150,-2.1973722389813865e-07
59151,-2.2409260826087898e-07
59152,-2.2844844420686162e-07
59153,-2.3280476500473377e-07
59154,-2.3716160392066333e-07
59155,-2.4151899421881223e-07
59156,-2.458769691618113e-07
59157,-2.502355620112326e-07
59158,-2.5459480602806334e-07
59159,-2.58954734473178e-07
59160,-2.633153806078108e-07
59161,-2.676767776940279e-07
59162,-2.720389589951988e-07
59163,-2.7640195777646776e-07
59164,-2.8076580730522597e-07
59165,-2.851305408515798e-07
59166,-2.894961916888244e-07
59167,-2.9386279309391206e-07
59168,-2.982303783479221e-07
59169,-3.0259898073653107e-07
59170,-3.069686335504826e-07
59171,-3.113393700860549e-07
59172,-3.1571122364553053e-07
59173,-3.200842275376657e-07
59174,-3.2445841507815843e-07
59175,-3.2883381959011504e-07
59176,-3.3321047440451957e-07
59177,-3.375884128607013e-07
59178,-3.419676683068012e-07
59179,-3.4634827410024075e-07
59180,-3.507302636081874e-07
59181,-3.551136702080218e-07
59182,-3.594985272878045e-07
59183,-3.638848682467429e-07
59184,-3.6827272649565556e-07
59185,-3.7266213545744117e-07
59186,-3.770531285675411e-07
59187,-3.8144573927440704e-07
59188,-3.858400010399667e-07
59189,-3.9023594734008785e-07
59190,-3.9463361166504326e-07
59191,-3.990330275199782e-07
59192,-4.034342284253715e-07
59193,-4.078372479175047e-07
59194,-4.122421195489215e-07
59195,-4.166488768888972e-07
59196,-4.2105755352389835e-07
59197,-4.254681830580508e-07
59198,-4.2988079911360244e-07
59199,-4.342954353313844e-07
59200,-4.3871212537128103e-07
59201,-4.4313090291268686e-07
59202,-4.4755180165497424e-07
59203,-4.5197485531795497e-07
59204,-4.564000976423455e-07
59205,-4.6082756239023007e-07
59206,-4.652572833455218e-07
59207,-4.6968929431442816e-07
59208,-4.7412362912591224e-07
59209,-4.785603216321575e-07
59210,-4.829994057090301e-07
59211,-4.874409152565414e-07
59212,-4.91884884199311e-07
59213,-4.963313464870291e-07
59214,-5.007803360949217e-07
59215,-5.052318870242094e-07
59216,-5.096860333025731e-07
59217,-5.141428089846135e-07
59218,-5.186022481523191e-07
59219,-5.230643849155224e-07
59220,-5.275292534123678e-07
59221,-5.319968878097694e-07
59222,-5.364673223038776e-07
59223,-5.409405911205387e-07
59224,-5.454167285157603e-07
59225,-5.498957687761684e-07
59226,-5.543777462194771e-07
59227,-5.588626951949463e-07
59228,-5.633506500838428e-07
59229,-5.67841645299909e-07
59230,-5.723357152898173e-07
59231,-5.76832894533642e-07
59232,-5.813332175453117e-07
59233,-5.85836718873079e-07
59234,-5.903434330999804e-07
59235,-5.948533948442997e-07
59236,-5.993666387600277e-07
59237,-6.038831995373323e-07
59238,-6.084031119030103e-07
59239,-6.129264106209598e-07
59240,-6.174531304926345e-07
59241,-6.219833063575174e-07
59242,-6.265169730935717e-07
59243,-6.310541656177106e-07
59244,-6.355949188862578e-07
59245,-6.401392678954133e-07
59246,-6.446872476817121e-07
59247,-6.492388933224897e-07
59248,-6.537942399363461e-07
59249,-6.583533226836057e-07
59250,-6.629161767667833e-07
59251,-6.67482837431048e-07
59252,-6.720533399646797e-07
59253,-6.766277196995473e-07
59254,-6.812060120115531e-07
59255,-6.857882523211086e-07
59256,-6.903744760935978e-07
59257,-6.949647188398346e-07
59258,-6.995590161165322e-07
59259,-7.041574035267645e-07
59260,-7.0875991672043e-07
59261,-7.133665913947139e-07
59262,-7.179774632945554e-07
59263,-7.225925682131104e-07
59264,-7.272119419922166e-07
59265,-7.31835620522853e-07
59266,-7.364636397456112e-07
59267,-7.410960356511517e-07
59268,-7.457328442806749e-07
59269,-7.503741017263876e-07
59270,-7.550198441319568e-07
59271,-7.596701076929825e-07
59272,-7.643249286574597e-07
59273,-7.689843433262463e-07
59274,-7.736483880535242e-07
59275,-7.783170992472665e-07
59276,-7.829905133696967e-07
59277,-7.87668666937764e-07
59278,-7.923515965235975e-07
59279,-7.970393387549817e-07
59280,-8.017319303158124e-07
59281,-8.06429407946569e-07
59282,-8.111318084447711e-07
59283,-8.158391686654557e-07
59284,-8.205515255216312e-07
59285,-8.252689159847532e-07
59286,-8.299913770851793e-07
59287,-8.347189459126434e-07
59288,-8.394516596167187e-07
59289,-8.441895554072788e-07
59290,-8.489326705549695e-07
59291,-8.536810423916724e-07
59292,-8.584347083109709e-07
59293,-8.631937057686126e-07
59294,-8.679580722829825e-07
59295,-8.72727845435562e-07
59296,-8.775030628713952e-07
59297,-8.822837622995603e-07
59298,-8.870699814936297e-07
59299,-8.918617582921374e-07
59300,-8.966591305990512e-07
59301,-9.014621363842245e-07
59302,-9.062708136838788e-07
59303,-9.11085200601057e-07
59304,-9.15905335306096e-07
59305,-9.2073125603709e-07
59306,-9.255630011003534e-07
59307,-9.304006088708996e-07
59308,-9.352441177928886e-07
59309,-9.400935663801049e-07
59310,-9.449489932164213e-07
59311,-9.498104369562615e-07
59312,-9.546779363250675e-07
59313,-9.59551530119767e-07
59314,-9.644312572092375e-07
59315,-9.693171565347695e-07
59316,-9.742092671105365e-07
59317,-9.791076280240553e-07
59318,-9.840122784366555e-07
59319,-9.889232575839447e-07
59320,-9.938406047762668e-07
59321,-9.987643593991745e-07
59322,-1.0036945609138947e-06
59323,-1.0086312488577867e-06
59324,-1.013574462844808e-06
59325,-1.0185242425659842e-06
59326,-1.0234806277898715e-06
59327,-1.0284436583630137e-06
59328,-1.0334133742104154e-06
59329,-1.038389815335999e-06
59330,-1.0433730218230745e-06
59331,-1.0483630338347976e-06
59332,-1.0533598916146353e-06
59333,-1.058363635486829e-06
59334,-1.0633743058568544e-06
59335,-1.0683919432118882e-06
59336,-1.0734165881212674e-06
59337,-1.0784482812369497e-06
59338,-1.083487063293987e-06
59339,-1.0885329751109644e-06
59340,-1.0935860575904842e-06
59341,-1.0986463517196121e-06
59342,-1.103713898570345e-06
59343,-1.1087887393000682e-06
59344,-1.1138709151520148e-06
59345,-1.1189604674557307e-06
59346,-1.1240574376275195e-06
59347,-1.1291618671709242e-06
59348,-1.134273797677164e-06
59349,-1.139393270825602e-06
59350,-1.1445203283841994e-06
59351,-1.1496550122099827e-06
59352,-1.1547973642494863e-06
59353,-1.1599474265392163e-06
59354,-1.1651052412061023e-06
59355,-1.17027085046796e-06
59356,-1.1754442966339357e-06
59357,-1.180625622104974e-06
59358,-1.1858148693742539e-06
59359,-1.1910120810276573e-06
59360,-1.196217299744216e-06
59361,-1.2014305682965574e-06
59362,-1.2066519295513723e-06
59363,-1.2118814264698434e-06
59364,-1.2171191021081136e-06
59365,-1.2223649996177309e-06
59366,-1.2276191622460906e-06
59367,-1.232881633336891e-06
59368,-1.2381524563305736e-06
59369,-1.2434316747647792e-06
59370,-1.2487193322747856e-06
59371,-1.2540154725939545e-06
59372,-1.2593201395541803e-06
59373,-1.2646333770863239e-06
59374,-1.2699552292206686e-06
59375,-1.2752857400873507e-06
59376,-1.2806249539168014e-06
59377,-1.2859729150401955e-06
59378,-1.2913296678898811e-06
59379,-1.2966952569998213e-06
59380,-1.3020697270060338e-06
59381,-1.30745312264702e-06
59382,-1.312845488764208e-06
59383,-1.3182468703023807e-06
59384,-1.3236573123101162e-06
59385,-1.3290768599402082e-06
59386,-1.3345055584501069e-06
59387,-1.3399434532023416e-06
59388,-1.3453905896649587e-06
59389,-1.350847013411936e-06
59390,-1.3563127701236234e-06
59391,-1.3617879055871498e-06
59392,-1.3672724656968622e-06
59393,-1.3727664964547432e-06
59394,-1.3782700439708282e-06
59395,-1.3837831544636316e-06
59396,-1.389305874260552e-06
59397,-1.3948382497983058e-06
59398,-1.4003803276233306e-06
59399,-1.4059321543922022e-06
59400,-1.411493776872048e-06
59401,-1.4170652419409538e-06
59402,-1.4226465965883783e-06
59403,-1.428237887915559e-06
59404,-1.4338391631359113e-06
59405,-1.4394504695754407e-06
59406,-1.4450718546731433e-06
59407,-1.4507033659814016e-06
59408,-1.4563450511663905e-06
59409,-1.4619969580084688e-06
59410,-1.4676591344025748e-06
59411,-1.473331628358622e-06
59412,-1.479014488001891e-06
59413,-1.484707761573412e-06
59414,-1.4904114974303597e-06
59415,-1.4961257440464347e-06
59416,-1.5018505500122457e-06
59417,-1.5075859640356955e-06
59418,-1.5133320349423548e-06
59419,-1.5190888116758361e-06
59420,-1.5248563432981792e-06
59421,-1.5306346789902088e-06
59422,-1.5364238680519149e-06
59423,-1.5422239599028175e-06
59424,-1.5480350040823265e-06
59425,-1.5538570502501086e-06
59426,-1.5596901481864507e-06
59427,-1.5655343477926086e-06
59428,-1.5713896990911586e-06
59429,-1.5772562522263713e-06
59430,-1.5831340574645342e-06
59431,-1.589023165194318e-06
59432,-1.5949236259270992e-06
59433,-1.6008354902973301e-06
59434,-1.6067588090628467e-06
59435,-1.6126936331052236e-06
59436,-1.6186400134300975e-06
59437,-1.6245980011674984e-06
59438,-1.6305676475721737e-06
59439,-1.6365490040239139e-06
59440,-1.6425421220278655e-06
59441,-1.6485470532148542e-06
59442,-1.6545638493416898e-06
59443,-1.6605925622914873e-06
59444,-1.6666332440739646e-06
59445,-1.6726859468257342e-06
59446,-1.6787507228106257e-06
59447,-1.6848276244199644e-06
59448,-1.6909167041728642e-06
59449,-1.6970180147165172e-06
59450,-1.7031316088264834e-06
59451,-1.7092575394069603e-06
59452,-1.7153958594910596e-06
59453,-1.7215466222410936e-06
59454,-1.7277098809488222e-06
59455,-1.7338856890357303e-06
59456,-1.740074100053288e-06
59457,-1.7462751676831902e-06
59458,-1.752488945737631e-06
59459,-1.7587154881595317e-06
59460,-1.7649548490227884e-06
59461,-1.7712070825325088e-06
59462,-1.7774722430252504e-06
59463,-1.7837503849692445e-06
59464,-1.790041562964611e-06
59465,-1.7963458317435926e-06
59466,-1.8026632461707557e-06
59467,-1.8089938612432025e-06
59468,-1.815337732090788e-06
59469,-1.8216949139762844e-06
59470,-1.8280654622956124e-06
59471,-1.8344494325780023e-06
59472,-1.8408468804861878e-06
59473,-1.8472578618165857e-06
59474,-1.8536824324994514e-06
59475,-1.8601206485990644e-06
59476,-1.8665725663138702e-06
59477,-1.8730382419766455e-06
59478,-1.8795177320546452e-06
59479,-1.8860110931497384e-06
59480,-1.8925183819985485e-06
59481,-1.8990396554725822e-06
59482,-1.9055749705783527e-06
59483,-1.912124384457499e-06
59484,-1.9186879543868883e-06
59485,-1.925265737778736e-06
59486,-1.9318577921806716e-06
59487,-1.9384641752758785e-06
59488,-1.9450849448831287e-06
59489,-1.9517201589568867e-06
59490,-1.9583698755873765e-06
59491,-1.9650341530006263e-06
59492,-1.9717130495585538e-06
59493,-1.9784066237589885e-06
59494,-1.9851149342357238e-06
59495,-1.9918380397585444e-06
59496,-1.998575999233253e-06
59497,-2.0053288717016934e-06
59498,-2.0120967163417512e-06
59499,-2.018879592467355e-06
59500,-2.025677559528481e-06
59501,-2.032490677111123e-06
59502,-2.0393190049372733e-06
59503,-2.0461626028649046e-06
59504,-2.0530215308879066e-06
59505,-2.059895849136048e-06
59506,-2.0667856178749224e-06
59507,-2.073690897505878e-06
59508,-2.080611748565931e-06
59509,-2.0875482317276967e-06
59510,-2.0945004077992826e-06
59511,-2.1014683377241894e-06
59512,-2.1084520825811894e-06
59513,-2.1154517035842212e-06
59514,-2.1224672620822296e-06
59515,-2.1294988195590474e-06
59516,-2.13654643763322e-06
59517,-2.143610178057855e-06
59518,-2.150690102720446e-06
59519,-2.1577862736426773e-06
59520,-2.1648987529802445e-06
59521,-2.172027603022634e-06
59522,-2.1791728861929117e-06
59523,-2.186334665047493e-06
59524,-2.193513002275901e-06
59525,-2.2007079607005086e-06
59526,-2.2079196032762993e-06
59527,-2.215147993090556e-06
59528,-2.2223931933626083e-06
59529,-2.229655267443512e-06
59530,-2.2369342788157467e-06
59531,-2.244230291092884e-06
59532,-2.251543368019268e-06
59533,-2.2588735734696402e-06
59534,-2.266220971448804e-06
59535,-2.273585626091241e-06
59536,-2.2809676016607106e-06
59537,-2.288366962549871e-06
59538,-2.2957837732798364e-06
59539,-2.3032180984997817e-06
59540,-2.3106700029864677e-06
59541,-2.318139551643803e-06
59542,-2.325626809502374e-06
59543,-2.3331318417189424e-06
59544,-2.3406547135759695e-06
59545,-2.3481954904810785e-06
59546,-2.35575423796654e-06
59547,-2.3633310216887234e-06
59548,-2.3709259074275294e-06
59549,-2.3785389610858196e-06
59550,-2.386170248688824e-06
59551,-2.3938198363835376e-06
59552,-2.4014877904380877e-06
59553,-2.4091741772410927e-06
59554,-2.416879063301026e-06
59555,-2.424602515245511e-06
59556,-2.432344599820651e-06
59557,-2.440105383890317e-06
59558,-2.4478849344354186e-06
59559,-2.45568331855317e-06
59560,-2.463500603456312e-06
59561,-2.4713368564723554e-06
59562,-2.4791921450427634e-06
59563,-2.4870665367221494e-06
59564,-2.4949600991774378e-06
59565,-2.502872900187009e-06
59566,-2.5108050076398277e-06
59567,-2.5187564895345557e-06
59568,-2.5267274139786328e-06
59569,-2.534717849187353e-06
59570,-2.5427278634829043e-06
59571,-2.5507575252933984e-06
59572,-2.5588069031518926e-06
59573,-2.5668760656953465e-06
59574,-2.5749650816636234e-06
59575,-2.5830740198984027e-06
59576,-2.5912029493421258e-06
59577,-2.599351939036876e-06
59578,-2.6075210581232767e-06
59579,-2.6157103758393362e-06
59580,-2.6239199615192823e-06
59581,-2.6321498845923736e-06
59582,-2.640400214581682e-06
59583,-2.6486710211028755e-06
59584,-2.6569623738629325e-06
59585,-2.6652743426588748e-06
59586,-2.673606997376462e-06
59587,-2.6819604079888334e-06
59588,-2.6903346445551875e-06
59589,-2.698729777219375e-06
59590,-2.7071458762084924e-06
59591,-2.7155830118314617e-06
59592,-2.7240412544775555e-06
59593,-2.7325206746149213e-06
59594,-2.7410213427890673e-06
59595,-2.7495433296213178e-06
59596,-2.758086705807254e-06
59597,-2.7666515421151087e-06
59598,-2.775237909384171e-06
59599,-2.7838458785231006e-06
59600,-2.7924755205082702e-06
59601,-2.801126906382066e-06
59602,-2.809800107251127e-06
59603,-2.8184951942846072e-06
59604,-2.827212238712359e-06
59605,-2.8359513118231175e-06
59606,-2.8447124849626483e-06
59607,-2.853495829531856e-06
59608,-2.8623014169848665e-06
59609,-2.8711293188270825e-06
59610,-2.8799796066131996e-06
59611,-2.8888523519451994e-06
59612,-2.8977476264703e-06
59613,-2.9066655018788816e-06
59614,-2.9156060499023733e-06
59615,-2.924569342311113e-06
59616,-2.9335554509121614e-06
59617,-2.9425644475471065e-06
59618,-2.951596404089802e-06
59619,-2.960651392444095e-06
